,file,bboxes
156,../data_resize/SJTT/GEO099_SJTT2456_1_female.jpg,"248.19139480590815,179.85790252685553,921.5723991394043,587.9170227050782"
157,../data_resize/SJTT/LIT10_SJTT0599_1_male.jpg,"168.70548248291013,151.7805671691895,1003.6538314819336,610.7436943054199"
158,../data_resize/SJTT/GEO125_SJTT2145_1 2_male.jpg,"152.5523757934571,29.972801208496193,1021.8790054321289,688.4952545166016"
159,../data_resize/SJTT/GEO131_SJTT2239_1_male.jpg,"184.50662612915042,90.84129333496102,928.1897163391113,618.0629348754883"
160,../data_resize/SJTT/LYM13_SJTT2031_1_male.jpg,"242.78735160827645,117.19028472900388,988.9878559112549,648.12255859375"
161,../data_resize/SJTT/LIT03_SJTT0194_1_male.jpg,"100.43231964111332,241.47895812988284,1017.0355224609375,704.1641616821289"
162,../data_resize/SJTT/NOC070_SJTT2282_1_male.jpg,"110.89405059814455,46.83910369873057,1030.1947402954102,717.4001693725586"
163,../data_resize/SJTT/LIM01_SJTT1003_1_male.jpg,"241.90921783447266,166.25019073486334,911.5816497802734,677.3079681396484"
164,../data_resize/SJTT/GEO104_SJTT1035_1_male.jpg,"189.11876678466797,120.65303802490233,983.8905715942383,644.3070983886719"
165,../data_resize/SJTT/LIT27_SJTT0790_1_male.jpg,"135.52021980285645,73.20051193237309,1011.6311931610107,676.4697456359863"
166,../data_resize/SJTT/NOC040_SJTT0662_1_male.jpg,"143.5592365264893,131.98045730590823,970.3924083709717,633.6806297302246"
167,../data_resize/SJTT/GEO004_SJTT1791_1_male.jpg,"299.5434951782227,98.59409332275386,943.0706405639648,686.2681198120118"
168,../data_resize/SJTT/LYM01_SJTT0891_1_male.jpg,"190.42373657226562,90.1682662963867,981.119041442871,676.2515640258789"
169,../data_resize/SJTT/GEO081_SJTT0740_1_male.jpg,"163.74964714050293,26.22320175170909,1009.8792743682861,750.7876777648926"
170,../data_resize/SJTT/NOC018_SJTT1766_1_female.jpg,"244.25371170043948,196.3191986083985,913.842945098877,559.4985961914062"
171,../data_resize/SJTT/LYM07_SJTT1025_1_female.jpg,"219.7745704650879,107.80057907104488,949.1741752624512,657.14262008667"
172,../data_resize/SJTT/ARC02_SJTT0569_1_male.jpg,"129.56265449523926,86.4593505859375,1008.6527538299562,671.1878967285155"
173,../data_resize/SJTT/PYR06_SJTT2485_1_male.jpg,"263.34794998168945,193.22116851806646,924.3469047546386,532.2752761840821"
174,../data_resize/SJTT/ERE16_SJTT2013_1_male.jpg,"269.5546245574951,121.28658294677734,973.606767654419,691.9811248779297"
175,../data_resize/SJTT/ARC04_SJTT1969_1_male.jpg,"181.46587371826178,113.82205963134764,1054.8057174682617,651.6936874389648"
176,../data_resize/SJTT/URA01_SJTT0293_1_female.jpg,"311.32495880126953,220.9603881835939,907.3364639282228,623.0588531494142"
177,../data_resize/SJTT/NOC045_SJTT1314_1_female.jpg,"157.91210174560547,151.5257644653321,1018.5662841796875,675.9788513183594"
178,../data_resize/SJTT/ERE16_SJTT0919_1_male.jpg,"122.54356384277345,50.18684387207033,1022.6747131347656,723.3365631103516"
179,../data_resize/SJTT/GEO025_SJTT1547_1_female.jpg,"211.45068168640137,49.70424652099621,1081.3071155548096,786.0088729858401"
180,../data_resize/SJTT/GEO129_SJTT2469_1_female.jpg,"256.7332077026367,126.41240596771243,975.1963806152344,581.4229440689088"
181,../data_resize/SJTT/LYM08_SJTT0756_1_male.jpg,"254.90180969238284,188.48905086517345,900.3207778930664,624.1936349868774"
182,../data_resize/SJTT/NOC041_SJTT1404_1_female.jpg,"245.01823425292963,199.11470413208008,986.0460662841797,625.8885765075684"
183,../data_resize/SJTT/NOC001_SJTT1174_1_male.jpg,"100.99276542663576,51.555900573730405,1040.3718280792236,702.4778747558594"
184,../data_resize/SJTT/LIT09_SJTT1215_1_female.jpg,"0,169.60210800170898,1166.9808197021484,662.6103782653809"
185,../data_resize/SJTT/THY13_SJTT1774_1_female.jpg,"123.60946655273435,47.474822998046974,1023.1883239746094,715.626335144043"
186,../data_resize/SJTT/NOL04_SJTT1688_1_female.jpg,"266.84600830078125,197.8805017471314,950.3134918212891,526.7870473861695"
187,../data_resize/SJTT/GEO100_SJTT0973_1_male.jpg,"277.52197265625,205.46487331390387,879.9380493164062,607.9863977432251"
188,../data_resize/SJTT/GEO021_SJTT2217_1_male.jpg,"280.6126213073731,213.0890130996704,948.8110542297363,554.6589040756226"
189,../data_resize/SJTT/NOC009_SJTT0577_1_female.jpg,"185.0113677978516,85.81825256347662,927.6230621337891,619.8237228393555"
190,../data_resize/SJTT/GEO084_SJTT2033_1_female.jpg,"265.96675872802734,175.8870887756348,950.6800460815429,548.0188560485841"
191,../data_resize/SJTT/GEO022_SJTT2255_1_female.jpg,"339.56209659576416,202.5370025634766,818.8626623153687,554.6718215942383"
192,../data_resize/SJTT/THY13_SJTT2445_1_female.jpg,"198.21856498718265,150.31778335571292,977.1473407745361,616.6845512390137"
193,../data_resize/SJTT/NOC073_SJTT0363_1_female.jpg,"262.1128463745118,228.2498168945313,968.755989074707,601.3621139526368"
194,../data_resize/SJTT/GEO054_SJTT1871_1_male.jpg,"319.4341278076172,201.09677791595462,867.0412445068359,584.4613504409791"
195,../data_resize/SJTT/LIT01_SJTT0581_1_male.jpg,"125.21206855773923,167.3914527893066,1051.188611984253,656.6537284851074"
196,../data_resize/SJTT/ARC08_SJTT0667_1_female.jpg,"124.75902557373044,108.65201950073251,989.9933624267578,657.464656829834"
197,../data_resize/SJTT/CRA06_SJTT1760_1_male.jpg,"377.4747848510742,270.00226974487305,806.693000793457,544.7869300842285"
198,../data_resize/SJTT/GEO039_SJTT1579_1_female.jpg,"360.51269531249994,206.2897634506226,916.2776184082031,607.1175622940063"
199,../data_resize/SJTT/GEO001_SJTT2450_1_male.jpg,"286.1089324951172,155.6284713745117,871.6119003295898,599.2636108398438"
200,../data_resize/SJTT/GEO154_SJTT2414_1_male.jpg,"275.8537673950196,119.87747192382825,1013.5990905761719,706.3587951660157"
201,../data_resize/SJTT/LIT06_SJTT0297_1_female.jpg,"49.55165863037112,245.0276565551758,1088.19580078125,748.9390563964844"
202,../data_resize/SJTT/NOC011_SJTT2475_1_male.jpg,"144.80438232421875,109.78555679321289,1102.6076889038086,720.7987785339355"
203,../data_resize/SJTT/GEO063_SJTT0129_1_male.jpg,"192.2527313232422,130.29279708862305,901.7121505737305,742.0052528381348"
204,../data_resize/SJTT/LIT03_SJTT0931_1_male.jpg,"111.04396820068361,137.6285171508789,1068.6543273925781,629.6864700317382"
205,../data_resize/SJTT/GEO066_SJTT0835_1_male.jpg,"258.537654876709,154.90360260009766,897.2194862365723,626.7790985107421"
206,../data_resize/SJTT/ERE06_SJTT0821_1_male.jpg,"78.79165649414064,45.28877258300783,1057.467041015625,731.8515396118164"
207,../data_resize/SJTT/GEO145_SJTT1732_1_male.jpg,"158.96839141845703,49.225425720214886,1015.6983947753906,729.7435379028321"
